OBJECTID	FEATUREID	EXCLUDE	latitude	longitude	meanMaxTemp	maxMaxTemp	meanJulyTemp	meanAugTemp	meanSummerTemp	meanDays_18	meanDays_20	meanDays_22	yearsMaxTemp_18	freqMaxTemp_18	yearsMaxTemp_20	freqMaxTemp_20	yearsMaxTemp_22	freqMaxTemp_22	brooktrout_occupied_data	spring_salamander_occupied_data	areasqkm	forest	elevation	fwsopenwater	fwswetland	impervious	developed	deg_barr_all	highresm	highreskm	upstream_culvertcount	forestaction1	forestaction2	forestaction3	forestaction4	damaction1	damaction2	damaction3	culvertaction1	culvertaction2	culvertaction3
655	827355	0	42.62432364	-72.59880939	21.70646722	22.87957288	18.98444512	18.38820265	18.06290991	53	12	2	34	1	34	1	11	0	0	0	21.4317	0.735438626	166.924775	0.000377945	0.052828287	4.907991433	0.168437408	87	1684.072907	1.684072907	0	0.735438626	0.9	0.8	0.735438626	87	0	87	0	0	0
656	827360	0	42.63431943	-72.63609321	21.33800487	22.68255935	18.69985648	18.10217344	17.77807915	48	9	1	34	1	33	0	7	0	0	0	2.3814	0.740740741	150.576572	0.000377929	0.042705971	3.000755858	0.113756614	0	3717.803208	3.717803208	2	0.740740741	0.9	0.8	0.740740741	0	0	0	2	2	0
657	827392	0	42.69638079	-72.99354334	19.86105875	21.72480259	17.16261453	16.56309735	16.25798076	17	2	0	33	0	16	0	0	0	0	0	1.2636	0.943019943	627.2902009	0	0	0.07977208	0.019230769	0	1383.730118	1.383730118	1	0.943019943	0.943019943	0.943019943	0.943019943	0	0	0	1	1	0
658	827393	0	42.62265263	-72.62056481	22.11516307	23.82385932	19.41771736	18.8062508	18.48750677	64	18	3	34	1	34	1	18	0	0	0	158.5044	0.885348293	352.0557498	0.003463626	0.018618411	0.455478208	0.037282246	0	591.5193908	0.591519391	0	0.885348293	0.9	0.885348293	0.885348293	0	0	0	0	0	0
659	827403	0	42.62576771	-72.64074886	21.16941558	22.99626925	18.34637458	17.77794359	17.43758793	40	6	1	34	1	32	0	5	0	0	0	14.1714	0.643909564	260.6094228	0.000508066	0.02108472	1.118887336	0.051505144	0	2302.859318	2.302859318	2	0.643909564	0.9	0.8	0.7	0	0	0	2	2	0
660	827404	0	42.62132574	-72.6250627	21.57176091	23.45165775	18.78989529	18.18330008	17.86245775	50	9	2	34	1	33	0	10	0	0	0	16.6086	0.65768939	244.159742	0.000487699	0.024981034	1.399154655	0.060854015	0	344.6157519	0.344615752	1	0.65768939	0.9	0.8	0.7	0	0	0	1	1	0
661	827415	0	42.62246443	-72.65558112	21.48346892	22.86987627	18.68483872	18.07645403	17.75897882	48	9	1	34	1	31	0	11	0	0	0	0.8865	0.372588832	237.1366786	0	0.001015228	0.995939086	0.026395939	0	1569.745395	1.569745395	0	0.372588832	0.9	0.8	0.7	0	0	0	0	0	0
662	827421	1	42.68794475	-72.97791503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654.1101	0.893184955	648.5395367	0.030688412	0.047634183	0.548800271	0.03415847	0	701.4869298	0.70148693	1	0.893184955	0.9	0.893184955	0.893184955	0	0	0	1	0	1
663	827428	0	42.68671129	-72.98359367	21.76060349	23.07706591	18.73154081	18.13395556	17.82850116	50	11	2	34	1	33	0	13	0	0	0	5.4009	0.956007332	613.6693991	0.000333278	0	0.098983503	0.014164306	0	899.5126599	0.89951266	1	0.956007332	0.956007332	0.956007332	0.956007332	0	0	0	1	1	0
664	827429	0	42.63528045	-72.68357743	22.12658366	23.44347811	19.05938834	18.46368221	18.14263404	57	18	3	34	1	34	1	19	0	0	0	2.2239	0.617159045	319.3202049	0	0.019020639	0.509915014	0.038041279	0	3772.373441	3.772373441	3	0.617159045	0.9	0.8	0.7	0	0	0	3	3	0
665	827430	0	42.63047239	-72.66790786	20.97227303	22.30590789	18.49362728	17.89736541	17.57747809	44	7	1	34	1	30	0	6	0	0	0	4.3677	0.674840305	297.853383	0.000618174	0.037502576	0.722439728	0.036266227	0	2188.358225	2.188358225	2	0.674840305	0.9	0.8	0.7	0	0	0	2	2	0
666	827456	0	42.6973657	-73.00678966	19.59693902	21.34224148	17.03528889	16.43427764	16.14099151	14	2	0	33	0	13	0	0	0	0	0	3.6954	0.956405261	631.358063	0.000487092	0	0.103750609	0.01290794	0	4497.641215	4.497641215	1	0.956405261	0.956405261	0.956405261	0.956405261	0	0	0	1	1	0
667	827463	0	42.64061258	-72.72578592	22.41084343	23.90470849	18.73306818	18.16666983	17.83019584	47	12	1	34	1	33	0	25	0	0	0	230.6898	0.865735286	431.5421159	0.002902599	0.019545728	0.570840583	0.04317226	2	469.8170401	0.46981704	0	0.865735286	0.9	0.865735286	0.865735286	2	0	2	0	0	0
668	827464	0	42.63005831	-72.704949	22.11342462	23.982673	18.24945052	17.64285227	17.32532972	38	8	1	34	1	34	1	19	0	0	0	0.9882	0.842440801	373.2614211	0	0.000910747	0.24863388	0.030054645	6	1673.734035	1.673734035	0	0.842440801	0.9	0.842440801	0.842440801	6	6	0	0	0	0
669	827480	0	42.63249576	-72.71588358	21.61803005	22.92470749	19.13980984	18.5396012	18.2268913	59	17	3	34	1	33	0	11	0	0	0	1.1646	0.902627512	312.3961934	0	0.006955178	0.170788253	0.037094281	0	1328.656313	1.328656313	2	0.902627512	0.902627512	0.902627512	0.902627512	0	0	0	2	2	0
670	827490	0	42.65945992	-72.79427879	20.44839451	21.94211323	17.72583634	17.11137032	16.80256438	26	4	0	34	1	24	0	0	0	0	0	2.6046	0.891499654	493.2542129	0.001036628	0.02211472	0.229094679	0.044920525	0	3400.610646	3.400610646	4	0.891499654	0.9	0.891499654	0.891499654	0	0	0	4	4	0
671	827491	0	42.65501794	-72.78314046	20.57336036	21.68323278	17.84699447	17.25479717	16.93537782	30	4	0	34	1	27	0	0	0	0	0	0.999	0.931531532	464.6214261	0.000900901	0.012612613	0.183783784	0.035135135	1	1512.174438	1.512174438	1	0.931531532	0.931531532	0.931531532	0.931531532	1	1	0	1	1	0
672	827500	0	42.67667755	-72.8795569	22.28022984	23.56645537	18.05986871	17.45697515	17.14842499	34	7	1	34	1	34	1	20	0	0	0	2.8539	0.930305897	444.2955395	0	0.002838221	0.178492589	0.01986755	0	2492.233949	2.492233949	1	0.930305897	0.930305897	0.930305897	0.930305897	0	0	0	1	1	0
673	827503	0	42.66863672	-72.86120336	22.09624123	23.96429845	18.17987241	17.58605579	17.29376125	36	8	1	34	1	34	1	20	0	0	0	8.109	0.908768036	455.5202628	0.000221976	0.013984462	0.200665927	0.041398446	0	2250.82443	2.25082443	1	0.908768036	0.908768036	0.908768036	0.908768036	0	0	0	1	1	0
674	827504	0	42.66065231	-72.85235104	22.09750784	24.37221036	18.04719632	17.43368096	17.12770087	32	7	2	34	1	34	1	15	0	0	0	11.2905	0.868712635	459.3943981	0.000956556	0.017696293	0.668792348	0.062255879	416	805.516452	0.805516452	2	0.868712635	0.9	0.868712635	0.868712635	416	416	0	2	2	0
675	827512	0	42.67026224	-72.88855588	21.99469656	23.57887219	17.95385942	17.35329426	17.04582883	32	6	1	34	1	32	0	19	0	0	0	2.7882	0.851517108	452.892189	0	0.001291156	0.43867011	0.047127179	0	3013.837564	3.013837564	3	0.851517108	0.9	0.851517108	0.851517108	0	0	0	3	3	0
676	827513	0	42.61665075	-72.5768218	23.38594956	25.6714178	19.4668986	18.83968592	18.52851237	63	24	3	34	1	34	1	31	0	0	0	0.945	0.588571429	105.0434441	0.012380952	0.048571429	10.72952381	0.316190476	3	1586.565306	1.586565306	6	0.588571429	0.9	0.8	0.7	3	3	0	6	6	0
677	827521	0	42.64276745	-72.73840345	22.25167388	23.66379224	19.0664665	18.46219988	18.14429638	55	16	2	34	1	34	1	23	0	0	0	3.7746	0.908917501	353.9332076	0.048640916	0.032188841	0.058416786	0.028850739	0	1288.027827	1.288027827	2	0.908917501	0.908917501	0.908917501	0.908917501	0	0	0	2	2	0
678	827527	0	42.63454258	-72.72612904	21.97982737	23.16527088	19.03758934	18.43994232	18.11875489	55	14	2	34	1	33	0	17	0	0	0	233.388	0.866180781	429.9089469	0.002869042	0.019439303	0.571313435	0.043182169	0	2756.501321	2.756501321	4	0.866180781	0.9	0.866180781	0.866180781	0	0	0	4	0	4
679	827528	0	42.60960661	-72.57472943	22.72852037	24.41260961	19.74431385	19.14358234	18.82143733	69	27	4	34	1	34	1	25	0	0	0	1.2681	0.364797729	91.03435782	0.001419446	0.143364088	21.12491128	0.575585522	0	1626.183315	1.626183315	0	0.364797729	0.9	0.8	0.7	0	0	0	0	0	0
680	827547	0	42.62443827	-72.67952053	21.00807708	22.44503406	18.53448236	17.92829524	17.61255229	45	7	1	34	1	30	0	4	0	0	0	1.2357	0.81791697	301.8168257	0.002184996	0.059723234	0.460305899	0.02403496	0	1404.631739	1.404631739	0	0.81791697	0.9	0.81791697	0.81791697	0	0	0	0	0	0
681	827560	0	42.65439568	-72.81067726	20.22196128	21.91024476	17.67719611	17.07076535	16.78113671	28	4	0	34	1	20	0	0	0	0	0	4.248	0.815042373	474.0625104	0	0.00190678	0.468432203	0.040042373	0	1119.127133	1.119127133	2	0.815042373	0.9	0.815042373	0.815042373	0	0	0	2	2	0
682	827574	0	42.65761439	-72.82590954	22.14544772	23.49551271	18.65883775	18.0215463	17.7389731	47	15	2	34	1	34	1	19	0	0	0	1.7973	0.742613921	460.7410205	0	0.014021032	0.655483225	0.050075113	0	2137.085237	2.137085237	2	0.742613921	0.9	0.8	0.742613921	0	0	0	2	2	0
683	827593	0	42.64659203	-72.75421933	22.66009028	23.98108266	20.22595193	19.63197775	19.32181215	80	38	6	34	1	34	1	26	0	0	0	1.8702	0.943695861	383.9825411	0	0.019249278	0.119345525	0.027430221	1	4397.598909	4.397598909	4	0.943695861	0.943695861	0.943695861	0.943695861	1	1	0	4	4	0
684	827612	0	42.63808071	-72.74938638	22.4470613	24.33290018	18.07293067	17.4743103	17.16256979	34	7	2	34	1	34	1	22	0	0	0	0.8478	0.946921444	345.0480918	0	0	0.192144374	0.053078556	2	964.7871428	0.964787143	2	0.946921444	0.946921444	0.946921444	0.946921444	2	2	0	2	2	0
685	827613	0	42.6341786	-72.73664849	22.84200305	24.05441639	18.77077981	18.21516843	17.88193237	48	13	2	34	1	34	1	28	0	0	0	2.7576	0.94386423	368.7485727	0	0.01305483	0.149804178	0.035574413	0	247.5959021	0.247595902	0	0.94386423	0.94386423	0.94386423	0.94386423	0	0	0	0	0	0
686	827614	0	42.63453173	-72.7339998	23.26397837	25.36640283	18.8234192	18.21187376	17.90265495	50	13	2	34	1	34	1	31	0	0	0	237.2958	0.866746061	428.5509461	0.003595512	0.019631194	0.564730602	0.043032367	0	349.2984631	0.349298463	0	0.866746061	0.9	0.866746061	0.866746061	0	0	0	0	0	0
687	827622	0	42.61466217	-72.60468453	33.00033707	34.6072807	22.36805429	21.65991159	21.37942167	102	68	40	34	1	34	1	34	1	0	0	23.2965	0.705736913	160.0851166	0.000656751	0.054471702	5.032760286	0.177631833	1	2125.544773	2.125544773	5	0.705736913	0.9	0.8	0.705736913	1	0	1	5	0	5
688	827633	0	42.70446652	-73.04909184	20.20709442	21.92980055	17.62965256	17.01847624	16.73669823	24	4	0	34	1	20	0	0	0	0	0	1.8351	0.933300638	645.7470013	0	0.011770476	0.948013732	0.060814125	0	2638.458902	2.638458902	4	0.933300638	0.933300638	0.933300638	0.933300638	0	0	0	4	4	0
689	827634	0	42.70600808	-73.03519941	19.77308225	21.29177798	17.11721387	16.51257994	16.22038313	16	1	0	33	0	17	0	0	0	0	0	4.3866	0.912187115	674.8945246	0.000410341	0.029134181	0.974353714	0.062987279	0	3907.418837	3.907418837	2	0.912187115	0.912187115	0.912187115	0.912187115	0	0	0	2	2	0
690	827635	0	42.61110856	-72.59237364	22.12353575	23.47197699	19.56357964	18.96487665	18.65037772	66	20	3	34	1	34	1	21	0	0	0	3.8547	0.343917815	92.34247944	0.004903105	0.098062106	20.84193322	0.585570862	1	3566.4408	3.5664408	14	0.343917815	0.9	0.8	0.7	1	1	0	14	14	0
691	827701	0	42.69157148	-73.05660924	20.02877465	21.98590471	16.92458859	16.32899971	16.03391456	14	2	0	32	0	18	0	0	0	0	0	1.5345	0.868035191	614.6198832	0.00058651	0.02228739	1.327272727	0.121407625	0	2080.456459	2.080456459	2	0.868035191	0.9	0.868035191	0.868035191	0	0	0	2	2	0
692	827702	0	42.69051189	-73.04261443	20.1557022	21.97220523	17.17609114	16.57169383	16.28273992	17	2	0	34	1	19	0	0	0	0	0	6.363	0.917538897	664.312371	0.000282885	0.024611033	1.011173975	0.063649222	0	231.357162	0.231357162	0	0.917538897	0.917538897	0.917538897	0.917538897	0	0	0	0	0	0
693	827724	0	42.61664682	-72.6258658	22.93169717	24.65250641	19.91459502	19.30864156	18.98799053	74	31	6	34	1	34	1	30	0	0	0	177.6771	0.858686347	337.9733068	0.003135463	0.019810657	0.615913362	0.041191577	0	2280.294676	2.280294676	0	0.858686347	0.9	0.858686347	0.858686347	0	0	0	0	0	0
694	827774	0	42.67973164	-73.01377333	28.60048657	30.46670511	19.08540658	18.5273324	18.21166618	52	24	14	34	1	34	1	34	1	0	0	1.3527	0.774451098	556.634934	0	0.001996008	1.864936793	0.141716567	0	1911.776349	1.911776349	2	0.774451098	0.9	0.8	0.774451098	0	0	0	2	2	0
695	827775	0	42.68818051	-73.01242956	20.51943526	22.251132	17.95435833	17.36014818	17.06352905	31	4	1	34	1	24	0	1	0	0	0	1.881	0.844497608	579.8710016	0	0.000956938	0.7784689	0.077511962	0	2512.06086	2.51206086	1	0.844497608	0.9	0.844497608	0.844497608	0	0	0	1	1	0
696	827776	0	42.67671668	-72.95844793	20.18178993	21.46000868	17.69469172	17.08114988	16.78495561	27	4	0	34	1	19	0	0	0	0	0	1.0323	0.659982563	455.7997826	0.231909329	0.002615519	0.115082825	0.033129904	0	985.3978873	0.985397887	1	0.659982563	0.9	0.8	0.7	0	0	0	1	1	0
697	827782	0	42.60728075	-72.60903802	24.48857746	26.13130167	21.14213195	20.54830396	20.22473667	92	57	19	34	1	34	1	34	1	0	0	27.6696	0.648386677	149.0338706	0.001236014	0.060759823	7.595368202	0.242096019	29	778.7891885	0.778789188	3	0.648386677	0.9	0.8	0.7	29	0	29	3	0	3
698	827799	0	42.67643745	-72.99947349	20.73326392	22.87367803	17.68213459	17.07112257	16.80468258	25	3	1	34	1	27	0	3	0	0	0	3.6459	0.834608739	545.5030651	0	0.001234263	1.124166872	0.094050852	0	764.4259787	0.764425979	1	0.834608739	0.9	0.834608739	0.834608739	0	0	0	1	1	0
699	827800	1	42.68047358	-72.98219619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662.6997	0.893491124	646.8084482	0.030293359	0.047016771	0.543648051	0.033939807	0	2706.860616	2.706860616	0	0.893491124	0.9	0.893491124	0.893491124	0	0	0	0	0	0
700	827809	0	42.67928129	-72.94310379	20.74256934	22.56945807	17.70782233	17.09674023	16.79220227	26	3	1	34	1	27	0	3	0	0	0	3.9204	0.902203857	436.6668314	0.003213958	0.012396694	0.129935721	0.030762167	0	4410.866559	4.410866559	2	0.902203857	0.902203857	0.902203857	0.902203857	0	0	0	2	2	0
701	827810	0	42.67108752	-72.92825915	20.71897282	22.37759341	17.70199032	17.11935977	16.82364937	26	3	1	34	1	27	0	4	0	0	0	30.7305	0.877024455	481.2512355	0.011685459	0.018450725	0.464196808	0.039478694	0	2146.403743	2.146403743	1	0.877024455	0.9	0.877024455	0.877024455	0	0	0	1	0	1
702	827823	0	42.60669176	-72.61979488	29.64896101	31.65560142	20.89415725	20.33375968	20.01018295	84	46	24	34	1	34	1	34	1	0	0	185.8149	0.852204533	332.1075042	0.003056267	0.021209817	0.704099079	0.044332828	0	1002.195014	1.002195014	0	0.852204533	0.9	0.852204533	0.852204533	0	0	0	0	0	0
703	827831	0	42.63144004	-72.73928029	24.32268448	25.71220836	20.63160014	20.04053766	19.7237347	86	46	12	34	1	34	1	33	0	0	0	240.6519	0.86726554	427.27866	0.00354537	0.019514494	0.565385522	0.043183952	0	723.9417538	0.723941754	1	0.86726554	0.9	0.86726554	0.86726554	0	0	0	1	0	1
704	827832	1	42.6264689	-72.73712518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1289.7693	0.885198772	542.8654176	0.017404508	0.032627696	0.563357726	0.03947171	0	93.10087875	0.093100879	0	0.885198772	0.9	0.885198772	0.885198772	0	0	0	0	0	0
705	827833	0	42.62525893	-72.72362652	23.50200504	25.17740552	19.81759944	19.22583487	18.90731779	70	30	6	34	1	34	1	33	0	0	0	0.9225	0.995121951	315.9375475	0	0.005853659	0.11804878	0.003902439	0	2148.759003	2.148759003	1	0.995121951	0.995121951	0.995121951	0.995121951	0	0	0	1	1	0
706	827841	0	42.64563045	-72.78297375	22.51349367	23.87225272	19.70436804	19.11560464	18.79378519	70	26	4	34	1	34	1	28	0	0	0	1.2042	0.964872945	334.9517758	0	0.000747384	0.100896861	0.023916293	0	1513.482791	1.513482791	0	0.964872945	0.964872945	0.964872945	0.964872945	0	0	0	0	0	0
707	827842	0	42.64311863	-72.77590849	22.24955274	23.58513973	19.42227816	18.82975409	18.51753838	64	22	3	34	1	34	1	23	0	0	0	1.224	0.9375	351.420353	0	0.005882353	0.283823529	0.036029412	0	2032.92109	2.03292109	1	0.9375	0.9375	0.9375	0.9375	0	0	0	1	1	0
708	827894	0	42.68225275	-73.05491031	19.82638971	21.28163957	17.20560076	16.60033068	16.30751155	16	2	0	34	1	16	0	0	0	0	0	1.134	0.961111111	622.7308079	0	0.01031746	0.176984127	0.034920635	0	1968.325125	1.968325125	2	0.961111111	0.961111111	0.961111111	0.961111111	0	0	0	2	2	0
709	827915	0	42.64434484	-72.82419748	21.27302465	23.06756197	17.63294078	17.03911014	16.72209993	26	3	1	34	1	30	0	7	0	0	0	1.1061	0.729861676	403.2735413	0	0.001627339	0.915378356	0.043938161	0	1005.053713	1.005053713	1	0.729861676	0.9	0.8	0.729861676	0	0	0	1	1	0
710	827916	0	42.64486968	-72.81219977	21.76820374	23.60161526	18.00720898	17.41871992	17.10600727	34	6	1	34	1	30	0	13	0	0	0	7.2513	0.82003227	453.2487299	0	0.00459228	0.495842125	0.042819908	0	1272.664428	1.272664428	1	0.82003227	0.9	0.82003227	0.82003227	0	0	0	1	1	0
711	827927	0	42.67992426	-73.04173053	20.65588203	22.24068579	17.95637376	17.35508574	17.05911939	31	4	1	34	1	27	0	1	0	0	0	2.5272	0.968304843	627.4768257	0	0.017094017	0.17485755	0.02991453	4	257.822935	0.257822935	0	0.968304843	0.968304843	0.968304843	0.968304843	4	4	0	0	0	0
712	827928	0	42.68627244	-73.04071255	20.40234853	22.06667544	17.65538818	17.05128813	16.76037542	24	4	1	34	1	23	0	1	0	0	0	8.9199	0.908384623	644.2862392	0.000403592	0.022802946	0.979517708	0.069115125	0	1286.156363	1.286156363	0	0.908384623	0.908384623	0.908384623	0.908384623	0	0	0	0	0	0
713	827935	1	42.6724193	-72.99489934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666.6624	0.893137366	646.0738772	0.030113293	0.046744049	0.54693575	0.034284819	0	567.3729457	0.567372946	1	0.893137366	0.9	0.893137366	0.893137366	0	0	0	1	0	1
714	827984	0	42.65745197	-72.87033566	21.61408564	22.96597075	18.78738087	18.17558239	17.87573352	49	12	2	34	1	32	0	13	0	0	0	7.6446	0.899576171	422.0100784	0	0.002472333	0.342830233	0.03614316	0	2247.673574	2.247673574	3	0.899576171	0.9	0.899576171	0.899576171	0	0	0	3	3	0
715	827985	0	42.65311853	-72.85881547	21.72537026	22.82596886	18.97252787	18.34910173	18.05240028	54	13	2	34	1	33	0	16	0	0	0	20.9106	0.884436602	449.5354193	0.000602565	0.015193251	0.481923044	0.056296806	0	1769.860179	1.769860179	1	0.884436602	0.9	0.884436602	0.884436602	0	0	0	1	0	1
716	827992	0	42.67366726	-72.96949705	20.6005785	21.74263961	18.05945225	17.44451169	17.14766084	34	4	0	34	1	26	0	0	0	0	0	0.9468	0.953422053	424.1025941	0.010456274	0.036121673	0.08460076	0.02851711	1	2166.072301	2.166072301	2	0.953422053	0.953422053	0.953422053	0.953422053	1	1	0	2	2	0
717	827993	1	42.66266358	-72.966204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676.8333	0.892851017	642.5242596	0.029675402	0.046141347	0.555598993	0.034858657	0	2808.799922	2.808799922	2	0.892851017	0.9	0.892851017	0.892851017	0	0	0	2	0	2
718	827994	0	42.61185589	-72.6556247	21.38226588	22.71356253	18.86563829	18.26399741	17.94391825	52	11	1	34	1	33	0	9	0	0	0	7.6338	0.725654327	213.640039	0.001178967	0.052699835	2.474770101	0.11329875	1	7838.165346	7.838165346	10	0.725654327	0.9	0.8	0.725654327	1	1	0	10	10	0
719	828004	1	42.66617943	-72.99529363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669.3129	0.892950069	645.3034524	0.029994043	0.046558941	0.553476558	0.034564551	0	552.8830201	0.55288302	0	0.892950069	0.9	0.892950069	0.892950069	0	0	0	0	0	0
720	828013	0	42.67028088	-73.00818948	20.68385775	22.20000282	17.24791389	16.6406572	16.35861395	18	3	1	34	1	25	0	1	0	0	0	1.8315	0.851597052	492.0034992	0	0	2.724324324	0.130712531	0	2734.859443	2.734859443	5	0.851597052	0.9	0.851597052	0.851597052	0	0	0	5	5	0
721	828038	0	42.66439365	-72.90904102	20.55083281	21.70771363	18.02034435	17.41505134	17.11151528	35	5	0	34	1	27	0	0	0	0	0	2.7324	0.987483531	455.2335002	0	0.000329381	0.031291173	0.002305665	0	2923.920315	2.923920315	0	0.987483531	0.987483531	0.987483531	0.987483531	0	0	0	0	0	0
722	828039	0	42.65945562	-72.90008571	20.61968387	22.02696736	17.99634073	17.38389892	17.08572304	32	4	1	34	1	24	0	1	0	0	0	0.9513	0.829706717	410.2007378	0	0	0.501419111	0.053926206	0	791.1832026	0.791183203	1	0.829706717	0.9	0.829706717	0.829706717	0	0	0	1	1	0
723	828066	0	42.67640406	-73.05499035	20.02971646	21.47043866	17.44878857	16.84798856	16.55225991	22	3	0	33	0	18	0	0	0	0	0	1.3527	0.97338656	634.4580403	0	0.02328676	0.178310047	0.02661344	0	2811.392469	2.811392469	2	0.97338656	0.97338656	0.97338656	0.97338656	0	0	0	2	2	0
724	828086	0	42.67738689	-73.03756696	19.97902794	21.28565501	17.44451364	16.84483046	16.54505035	21	3	0	33	0	18	0	0	0	0	0	12.9807	0.916938224	630.1729036	0.000416002	0.02565347	0.728905221	0.056021632	0	2276.555752	2.276555752	1	0.916938224	0.916938224	0.916938224	0.916938224	0	0	0	1	1	0
725	828087	0	42.68957894	-73.0270884	19.85223992	21.52161117	17.26986445	16.67207105	16.37829003	17	2	0	33	0	17	0	0	0	0	0	2.5686	0.880168185	622.5130277	0	0.038192011	1.319901892	0.085143658	1	2522.738719	2.522738719	2	0.880168185	0.9	0.880168185	0.880168185	1	1	0	2	2	0
726	828105	0	42.66059604	-72.93633168	20.87310771	22.29444524	17.91029862	17.32199523	17.00595229	30	4	1	34	1	29	0	3	0	0	0	35.4411	0.879961401	472.0561849	0.010487823	0.017369664	0.434140024	0.038802407	0	1137.139613	1.137139613	3	0.879961401	0.9	0.879961401	0.879961401	0	0	0	3	0	3
727	828106	0	42.59788869	-72.63021045	21.80904209	23.91416392	18.78075702	18.17449877	17.85400753	48	11	2	34	1	33	0	14	0	0	0	1.8711	0.411736412	94.54917813	0.000481	0.028860029	10.11014911	0.281385281	0	1935.809444	1.935809444	4	0.411736412	0.9	0.8	0.7	0	0	0	4	4	0
728	828107	0	42.60229116	-72.61311456	22.1037132	24.16212693	18.99615229	18.42182201	18.08214976	54	12	2	34	1	34	1	18	0	0	0	214.6158	0.822005183	307.0976956	0.002805478	0.02634382	1.74594275	0.073240181	0	1773.892861	1.773892861	3	0.822005183	0.9	0.822005183	0.822005183	0	0	0	3	0	3
729	828131	1	42.66248581	-72.98477754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672.4908	0.892644925	644.2093686	0.029852304	0.046387103	0.557532534	0.034858916	0	1214.686259	1.214686259	1	0.892644925	0.9	0.892644925	0.892644925	0	0	0	1	0	1
730	828132	1	42.66651141	-72.97525958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674.334	0.892716814	643.5203213	0.029770707	0.046261645	0.556789366	0.034886421	0	615.2113997	0.6152114	0	0.892716814	0.9	0.892716814	0.892716814	0	0	0	0	0	0
731	828155	0	42.65460424	-72.97900435	23.87009725	25.8211185	17.69011237	17.07405517	16.810302	26	6	2	34	1	34	1	34	1	0	0	1.053	0.942735043	435.8459203	0	0	0.248717949	0.02991453	4	1329.388318	1.329388318	1	0.942735043	0.942735043	0.942735043	0.942735043	4	4	0	1	1	0
732	828188	0	42.62766462	-72.75962008	23.77766029	25.03507185	20.25513015	19.6482752	19.3435372	78	38	9	34	1	34	1	33	0	0	0	0.9972	0.926895307	237.9651897	0	0.017148014	0.524368231	0.019855596	7	889.8617475	0.889861748	1	0.926895307	0.926895307	0.926895307	0.926895307	7	7	0	1	1	0
733	828200	1	42.62410314	-72.74948541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049.1066	0.88931468	569.3837977	0.0205838	0.035636035	0.562898375	0.038620575	0	2806.185552	2.806185552	1	0.88931468	0.9	0.88931468	0.88931468	0	0	0	1	0	1
734	828207	1	42.65750669	-72.92943565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718.8147	0.891897035	631.4325258	0.02879866	0.044370545	0.548164916	0.034957549	0	724.3863474	0.724386347	0	0.891897035	0.9	0.891897035	0.891897035	0	0	0	0	0	0
735	828208	0	42.65877699	-72.92064226	20.07637865	21.67539361	17.43642942	16.84809945	16.53030538	23	3	0	33	0	21	0	0	0	0	0	1.7181	0.996333159	418.6380916	0	0.011000524	0.050811943	0.002619172	0	2052.602607	2.052602607	2	0.996333159	0.996333159	0.996333159	0.996333159	0	0	0	2	2	0
